Entity,Code,Year,Oil Consumption - TWh,Gas Consumption - TWh,Coal Consumption - TWh,Hydro Generation - TWh,Solar Generation - TWh,Wind Generation - TWh,Nuclear Generation - TWh,Geo Biomass Other - TWh
Iran,IRN,1979,357.92117888888885,50.920699722222224,13.209830833333331,5.3828292,0,0,0,0
Iran,IRN,1980,330.2847352777777,45.35404083333333,13.911491944444444,5.5817022,0,0,0,0
Iran,IRN,1981,328.61837694444444,49.280405555555554,11.616997777777778,6.0943526,0,0,0,0
Iran,IRN,1982,357.8790730555556,67.49102472222222,15.66866861111111,6.3948718,0,0,0,0
Iran,IRN,1983,435.6804283333333,77.13311,14.783497777777775,6.2578704,0,0,0,0
Iran,IRN,1984,471.6441430555556,89.78871555555556,11.42949888888889,5.8512856,0,0,0,0
Iran,IRN,1985,518.3890316666666,96.86438083333331,11.244663333333332,5.899,0,0,0,0
Iran,IRN,1986,478.29694777777775,93.05474722222222,11.074993055555556,7.05,0,0,0,0
Iran,IRN,1987,498.8362008333333,113.91766944444444,10.89417,7.816,0,0,0,0
Iran,IRN,1988,500.27937,123.67467666666668,11.242,8.246,0,0,0,0
Iran,IRN,1989,536.6414572222222,156.1683525,8.259160833333333,6.732,0,0,0,0
Iran,IRN,1990,553.21119,227.98511,8.261172777777778,7.381,0,0,0,0
Iran,IRN,1991,586.5464780555556,265.3103805555555,11.791994166666663,5.607,0,0,0,0
Iran,IRN,1992,630.6393419444445,305.1828541666667,10.385508611111112,9.204,0,0,0,0
Iran,IRN,1993,691.7041097222221,165.1316575,12.766506944444444,10.533,0,0,0,0
Iran,IRN,1994,714.4830308333334,261.0528108333333,12.817841666666666,6.896,0,0,0,0
Iran,IRN,1995,702.6481608333333,318.6799669444444,12.004997777777776,8.323,0,0,0,0
Iran,IRN,1996,737.4682938888889,374.7938452777777,12.558329722222222,8.814,0,0,0,0
Iran,IRN,1997,758.1709838888888,397.5235213888889,12.8720025,5.941,0,0,0,0
Iran,IRN,1998,736.0621438888888,462.3134822222222,14.98916277777778,7.488,0,0,0,0
Iran,IRN,1999,752.2657061111112,549.7263905555556,14.26488111111111,5.143,0,0.035,0,0
Iran,IRN,2000,775.7111938888889,594.4087963888888,15.15965861111111,3.781,0,0.0365,0,0
Iran,IRN,2001,799.7440152777777,665.3270513888889,14.862000277777778,4.122,0,0.0337,0,0
Iran,IRN,2002,806.6087094444445,782.2032591666667,14.0815575,8.012,0,0.0303,0,0
Iran,IRN,2003,810.2834902777778,802.7673855555555,15.257164444444443,9.588,0,0.0276,0,0
Iran,IRN,2004,848.906341111111,932.5601977777776,15.971223055555557,11.933,0,0.0463,0,0
Iran,IRN,2005,910.154455,970.4690275,18.10276944444444,14.448,0,0.0709,0,0
Iran,IRN,2006,991.9343816666666,1057.84,17.4737725,18.509,0.0001,0.1253,0,0
Iran,IRN,2007,999.0738408333332,1185.5222325,18.21539444444444,17.959,0.0001,0.1409,0,0
Iran,IRN,2008,1029.7059058333332,1257.8671544444446,13.639931388888888,7.438,0.0002,0.1958,0,0
Iran,IRN,2009,999.9655863888888,1347.9441194444444,15.789039166666669,6.723,0.0003,0.2262,0,0.0017
Iran,IRN,2010,935.5077475,1443.8939855555554,14.953167777777775,10.252,0.0007,0.2089,0,0.0102
Iran,IRN,2011,953.7341891666666,1531.9261080555557,16.59933611111111,10.684,0.0007,0.2135,0.107081967,0.022
Iran,IRN,2012,982.9475572222224,1525.455338611111,13.067665833333333,12.502,0.0007,0.2043,1.451704918,0.0226
Iran,IRN,2013,1047.605479722222,1538.34493,16.68594472222222,14.624,0.0007,0.2113,4.255377049,0.0193
Iran,IRN,2014,971.9038508333332,1734.009438888889,19.011037777777776,14.504,0.0007,0.1977,4.069508197,0.0466
Iran,IRN,2015,857.5765124999999,1840.194851388889,18.151510833333333,13.252,0.0015,0.2422,3.495344262,0.0163
Iran,IRN,2016,853.4729941666667,1963.190475,17.590956388888888,15.422,0.005,0.2643,6.474284153,0.0218
Iran,IRN,2017,868.3276197222223,2049.577438888889,19.15449611111111,17.232,0.085805,0.306258,6.957606557,0.02444
Iran,IRN,2018,908.3484611111112,2196.1161163888887,19.885885833333333,11.39147271,0.221816,0.585379,6.885377049,0.02444
Iran,IRN,2019,980.8884694444444,2234.454810555556,20.666809722222222,28.96311185,0.284322725,0.627310405,6.41063388,0.02444
Iran,IRN,2020,919.7526211111112,2331.021245833333,20.666809722222222,21.17150411,0.320649434,0.629344701,6.327868852,0.02444
Iraq,IRQ,1965,15.428091111111112,4.731,0,0.0707104,0,0,0,0
Iraq,IRQ,1966,16.69429111111111,5.7665,0,0.0928074,0,0,0,0
Iraq,IRQ,1967,18.07221805555556,4.598,0,0.1060656,0,0,0,0
Iraq,IRQ,1968,19.58818916666667,4.6075,0,0.1281626,0,0,0,0
Iraq,IRQ,1969,21.17347805555556,7.239,0,0.1414208,0,0,0,0
Iraq,IRQ,1970,28.631915555555555,7.409999999999999,0,0.1723566,0,0,0,0
Iraq,IRQ,1971,30.694785277777772,8.787500000000001,0,0.2,0,0,0,0
Iraq,IRQ,1972,38.01512944444445,8.882499999999999,0,0.2,0,0,0,0
Iraq,IRQ,1973,36.86353055555556,8.645,0,0.29,0,0,0,0
Iraq,IRQ,1974,36.6010175,7.942,0,0.4,0,0,0,0
Iraq,IRQ,1975,36.61512055555556,12.3025,0,0.461,0,0,0,0
Iraq,IRQ,1976,45.69878138888889,17.1475,0,0.459,0,0,0,0
Iraq,IRQ,1977,53.34862722222222,11.191,0,0.566,0,0,0,0
Iraq,IRQ,1978,50.05125805555556,11.5995,0,0.708,0,0,0,0
Iraq,IRQ,1979,60.32909611111111,16.6345,0,1.032,0,0,0,0
Iraq,IRQ,1980,80.94980777777778,12.1695,0,0.69,0,0,0,0
Iraq,IRQ,1981,86.84216638888888,5.89,0,0.61,0,0,0,0
Iraq,IRQ,1982,90.50642166666668,6.46,0,0.6,0,0,0,0
Iraq,IRQ,1983,102.99414416666666,4.465000000000001,0,0.6,0,0,0,0
Iraq,IRQ,1984,112.43024333333332,5.605,0,0.61,0,0,0,0
Iraq,IRQ,1985,131.7525,8.075,0,0.61,0,0,0,0
Iraq,IRQ,1986,140.63791111111112,14.725,0,0.6,0,0,0,0
Iraq,IRQ,1987,145.7103875,35.625,0,2.6,0,0,0,0
Iraq,IRQ,1988,159.4025686111111,53.2,0,2.6,0,0,0,0
Iraq,IRQ,1989,177.84703388888886,61.275,0,2.6,0,0,0,0
Iraq,IRQ,1990,177.4720397222222,37.81,0,4.650264,0,0,0,0
Iraq,IRQ,1991,130.88211944444444,16.529999999999998,0,2.145184,0,0,0,0
Iraq,IRQ,1992,205.35473833333333,21.565,0,5.219066,0,0,0,0
Iraq,IRQ,1993,286.20962194444445,24.225,0,6.161732,0,0,0,0
Iraq,IRQ,1994,327.56094277777777,30.115,0,6.247761,0,0,0,0
Iraq,IRQ,1995,318.4275852777778,30.115,0,7.119707,0,0,0,0
Iraq,IRQ,1996,333.29428972222223,30.78,0,6.489375,0,0,0,0
Iraq,IRQ,1997,400.28319027777775,28.975,0,6.608055,0,0,0,0
Iraq,IRQ,1998,268.8549130555555,28.025,0,6.19756,0,0,0,0
Iraq,IRQ,1999,195.64572555555557,30.21,0,3.55905,0,0,0,0
Iraq,IRQ,2000,260.7495044444444,29.925,0,3.196577,0,0,0,0
Iraq,IRQ,2001,300.64688333333334,26.22,0,3.701006,0,0,0,0
Iraq,IRQ,2002,283.57718222222223,22.42,0,4.56004,0,0,0,0
Iraq,IRQ,2003,266.9389086111111,14.82,0,4.7559,0,0,0,0
Iraq,IRQ,2004,289.5427472222222,9.5,0,5.749923,0,0,0,0
Iraq,IRQ,2005,274.7293402777778,13.775,0,4.893819,0,0,0,0
Iraq,IRQ,2006,280.9820052777778,13.775,0,4.99076,0,0,0,0
Iraq,IRQ,2007,268.941575,45.42957,0,4.56631,0,0,0,0
Iraq,IRQ,2008,266.0794716666667,64.57625,0,2.932036,0,0,0,0
Iraq,IRQ,2009,302.0972022222222,68.5273,0,2.83021,0,0,0,0
Iraq,IRQ,2010,321.99745444444443,71.3526,0,3.615072,0,0,0,0
Iraq,IRQ,2011,354.8822347222222,63.0192,0,3.399509,0,0,0,0
Iraq,IRQ,2012,378.68991,63.41345,0,4.396909,0,0,0,0
Iraq,IRQ,2013,405.9965069444444,70.72655,0,4.608721,0.0463,0,0,0
Iraq,IRQ,2014,385.68484416666666,75.30834305555557,0,2.835202,0.0573,0,0,0
Iraq,IRQ,2015,388.2604433333333,73.01096749999999,0,2.546137,0.057305,0,0,0
Iraq,IRQ,2016,429.2776494444445,98.95578111111112,0,3.371234,0.057305,0,0,0
Iraq,IRQ,2017,409.96221333333335,114.2685575,0,2.176083,0.057305,0,0,0
Iraq,IRQ,2018,403.8543508333333,146.00446333333335,0,1.817702,0.376545,0,0,0
Iraq,IRQ,2019,407.8938263888889,194.92344138888888,0,2.477789,0.376545,0,0,0
Iraq,IRQ,2020,358.0272361111111,207.96985694444444,0,2.460702,0.376545,0,0,0
Ireland,IRL,1965,28.52216388888889,0,36.35538,0.94203,0,0,0,0
Ireland,IRL,1966,31.88155083333333,0,41.41443,0.84899,0,0,0,0
Ireland,IRL,1967,35.69569111111111,0,44.10096,0.80247,0,0,0,0
Ireland,IRL,1968,39.70401694444445,0,53.85853,0.76758,0,0,0,0
Ireland,IRL,1969,43.153435,0,51.27667,0.5815,0,0,0,0
Ireland,IRL,1970,48.42637861111111,0,25.0045,0.80247,0,0,0,0
Ireland,IRL,1971,53.493185277777776,0,23.86476,0.4652,0,0,0,0
Ireland,IRL,1972,58.88447444444444,0,22.2133,0.68617,0,0,0,0
Ireland,IRL,1973,63.81131583333333,0,21.66669,0.63965,0,0,0,0
Ireland,IRL,1974,63.197315,0,23.36467,0.79084,0,0,0,0
Ireland,IRL,1975,61.81514777777778,0,19.78263,0.52335,0,0,0,0
Ireland,IRL,1976,62.78248472222222,0,20.34087,0.59313,0,0,0,0
Ireland,IRL,1977,66.95627,0,21.30616,0.74432,0,0,0,0
Ireland,IRL,1978,71.89355333333333,0,20.15479,0.6978,0,0,0,0
Ireland,IRL,1979,75.46185361111111,2.762375,23.12044,0.82573,0,0,0,0
Ireland,IRL,1980,67.97168944444445,8.06575,21.91092,0.83736,0,0,0,0
Ireland,IRL,1981,60.38428944444445,12.1275,22.93436,0.86062,0,0,0,0
Ireland,IRL,1982,52.85791583333333,17.796625,24.26018,0.80247,0,0,0,0
Ireland,IRL,1983,48.00454722222222,19.25,26.31869,0.77921,0,0,0,0
Ireland,IRL,1984,47.20720777777778,20.395375,25.22547,0.68617,0,0,0,0
Ireland,IRL,1985,47.078075000000005,21.00175,28.98196,0.83736,0,0,0,0
Ireland,IRL,1986,58.11852,14.812875,31.85457,0.91877,0,0,0,0
Ireland,IRL,1987,51.00911694444444,14.755125,40.92597,0.68617,0,0,0,0
Ireland,IRL,1988,46.24905444444444,17.700374999999998,41.67029,0.87225,0,0,0,0
Ireland,IRL,1989,47.58445694444444,20.0729375,41.75169999999999,0.6978,0,0,0,0
Ireland,IRL,1990,52.881785,21.82951,40.26152861111111,0.697,0,0,0,0
Ireland,IRL,1991,58.047781666666666,22.36449,38.62199194444444,0.746,0,0,0,0
Ireland,IRL,1992,60.74758805555555,22.12026,36.78681333333333,0.817,0,0.0050009,0,0
Ireland,IRL,1993,61.55341416666666,25.13243,35.74623527777778,0.765,0,0.0150027,0,0
Ireland,IRL,1994,67.14362722222222,25.56274,34.20361194444445,0.92,0,0.01900342,0,0
Ireland,IRL,1995,68.41131999999999,27.20257,34.43781361111111,0.713,0,0.01600288,0,0
Ireland,IRL,1996,72.02674777777777,30.90091,34.62535944444444,0.722,0,0.01400252,0,0.02700486
Ireland,IRL,1997,78.24003472222222,32.29651,32.98866138888889,0.678,0,0.050009,0,0.08101458
Ireland,IRL,1998,87.67011611111111,32.65704,33.20792277777778,0.916,0,0.16903042,0,0.0850153
Ireland,IRL,1999,99.2473925,34.92489,28.569188055555557,0.846,0,0.18703366,0,0.09101638
Ireland,IRL,2000,98.75149611111112,40.04209,30.41925361111111,0.846,0,0.24404392,0,0.0950171
Ireland,IRL,2001,106.4086947222222,41.76333,31.86122222222222,0.596,0,0.33406012,0,0.09701746
Ireland,IRL,2002,104.33351527777778,42.86818,30.630024166666665,0.912,0,0.38806984,0,0.08101458
Ireland,IRL,2003,101.61907777777778,42.55417,29.650685,0.598,0,0.45408172,0,0.08601548
Ireland,IRL,2004,105.28945611111112,42.48439,27.702469444444443,0.63,0,0.6551179,0,0.10901962
Ireland,IRL,2005,110.82769055555556,40.43751,30.78461,0.63126,0,1.112110144,0,0.130285447
Ireland,IRL,2006,110.67788888888887,45.90361,27.77244,0.724273,0,1.622333167,0,0.128455818
Ireland,IRL,2007,112.27206833333334,49.83455,27.12116,0.666576,0,1.958723057,0,0.170037836
Ireland,IRL,2008,107.14081555555556,52.20707,26.53966,0.968323,0,2.410446818,0,0.208921506
Ireland,IRL,2009,94.43543555555556,49.55543,23.20185,0.901734,0.000424236,2.955749215,0,0.251354476
Ireland,IRL,2010,89.84258527777777,54.67263,23.09718,0.599231,0.000476107,2.815165684,0,0.315056213
Ireland,IRL,2011,83.39908916666666,48.09005,22.66687,0.706687,0.000542081,4.381103159,0,0.336096782
Ireland,IRL,2012,79.04854138888889,46.903376944444446,26.29543,0.802349,0.000645929,4.011200122,0,0.439326552
Ireland,IRL,2013,79.29511194444443,44.67215111111111,23.79498,0.599497,0.000699463,4.542331953,0,0.48095159
Ireland,IRL,2014,78.4396375,43.282694166666666,23.38793,0.708654,0.000946215,5.140986328,0,0.536249307
Ireland,IRL,2015,82.3932113888889,43.76369,25.505399722222226,0.80649,0.001616621,6.574180747,0,0.476241666
Ireland,IRL,2016,86.14890694444445,49.20653,24.50441,0.681025,0.005342642,6.149,0,0.681
Ireland,IRL,2017,85.57257999999999,50.188806666666665,20.86448055555556,0.691603,0.010801,7.444742,0,0.729833
Ireland,IRL,2018,88.95762416666668,52.10539194444444,16.405049722222223,0.69409,0.016656,8.639767,0,0.848341
Ireland,IRL,2019,87.97159416666666,53.15884694444445,11.740788888888888,0.886582718,0.02135,10.019485,0,0.852089
Ireland,IRL,2020,73.92974333333332,53.05464277777778,8.687483888888888,0.933400669,0.02135,11.554372,0,0.93294041
Israel,ISR,1965,45.735012777777776,0.7363994444444445,0,0,0,0,0,0
Israel,ISR,1966,47.7038175,0.9546622222222222,0,0,0,0,0,0
Israel,ISR,1967,49.72553972222222,1.0690808333333333,0,0,0,0,0,0
Israel,ISR,1968,51.85251555555556,1.371937222222222,0,0,0,0,0,0
Israel,ISR,1969,54.0778525,1.4101672222222223,0,0,0,0,0,0
Israel,ISR,1970,56.38174111111111,1.2886991666666665,0,0,0,0,0,0
Israel,ISR,1971,58.80213472222222,1.2062744444444444,0,0,0,0,0,0
Israel,ISR,1972,61.42149333333333,1.1924466666666669,0,0,0,0,0,0
Israel,ISR,1973,64.9959261111111,0.5175944444444445,0,0,0,0,0,0
Israel,ISR,1974,66.29203777777778,0.6325552777777778,0,0,0,0,0,0
Israel,ISR,1975,68.36838972222222,0.5780572222222221,0,0,0,0,0,0
Israel,ISR,1976,72.23360694444445,0.5569088888888889,0,0,0,0,0,0
Israel,ISR,1977,75.51940638888888,0.5533841666666666,0,0,0,0,0,0
Israel,ISR,1978,80.53724416666667,0.5444366666666667,0,0,0,0,0,0
Israel,ISR,1979,88.34203138888888,0.3877213888888889,0,0,0,0,0,0
Israel,ISR,1980,94.5139711111111,0.0184444444444444,0.01163,0,0,0,0,0
Israel,ISR,1981,96.15968861111112,0.0195277777777777,0.01163,0.002,0,0,0,0
Israel,ISR,1982,93.11539666666664,0.4346274999999999,6.454649999999999,0.002,0,0,0,0
Israel,ISR,1983,88.02150972222222,0.615745,12.16498,0.001,0,0,0,0
Israel,ISR,1984,82.0218625,0.5376583333333333,19.68959,0.002,0,0,0,0
Israel,ISR,1985,77.4065413888889,0.5059358333333334,21.48061,0.002,0,0,0,0
Israel,ISR,1986,80.27989777777778,0.3793161111111111,23.85313,0.006,0,0,0,0
Israel,ISR,1987,89.85903611111111,0.4321872222222222,25.39992,0.01,0,0,0,0
Israel,ISR,1988,99.10154416666668,0.3966688888888888,24.34159,0.01,0,0,0,0
Israel,ISR,1989,101.65225333333332,0.3641327777777777,26.29543,0.003,0,0,0,0
Israel,ISR,1990,105.1583886111111,0.3150575,27.565228333333334,0.003,0,0,0,0
Israel,ISR,1991,107.91024305555555,0.2621863888888889,29.84846472222222,0.006,0,0,0,0
Israel,ISR,1992,113.36917916666668,0.2242277777777777,36.73735583333333,0.029,0,0,0,0
Israel,ISR,1993,117.51882111111112,0.2234141666666666,41.50656277777778,0.026,0,0,0,0
Israel,ISR,1994,130.14718416666665,0.2063327777777777,43.99226611111112,0.023,0,0,0,0
Israel,ISR,1995,146.29441722222222,0.2404958333333333,48.01901388888889,0.025,0,0,0,0
Israel,ISR,1996,146.44314972222222,0.1510216666666666,58.21340666666666,0.024,0,0,0,0
Israel,ISR,1997,137.4830088888889,0.1803038888888889,63.30219472222223,0.025,0,0,0,0
Israel,ISR,1998,146.75629944444444,0.1133338888888888,67.95360166666667,0.025,0,0,0,0
Israel,ISR,1999,156.45619611111113,0.1019463888888888,66.74111583333334,0.033,0,0,0,0
Israel,ISR,2000,160.78241722222222,0.0916433333333333,72.74456833333333,0.031,0,0,0,0
Israel,ISR,2001,148.49836666666664,0.0959813888888888,83.9687861111111,0.01,0,0.01,0,0
Israel,ISR,2002,147.03381777777776,0.0856783333333333,88.76048555555556,0.021,0,0.011,0,0
Israel,ISR,2003,150.36304499999997,0.0778152777777777,91.98803166666669,0.031,0,0.012,0,0
Israel,ISR,2004,141.1138327777778,11.39425,92.8735863888889,0.028,0,0.011,0,0
Israel,ISR,2005,145.3060172222222,15.703,92.33706194444444,0.028,0,0.011,0,0
Israel,ISR,2006,139.92736138888887,21.92675,91.2871236111111,0.015,0,0.01,0,0
Israel,ISR,2007,147.50040388888888,26.2355,93.35963583333331,0.014,0,0.01,0,0
Israel,ISR,2008,143.33772499999998,36.097750000000005,91.86979416666668,0.016,0,0.009,0,0.007
Israel,ISR,2009,129.64288,40.0235,89.96573555555555,0.024,0.024,0.009,0,0.042
Israel,ISR,2010,133.98121305555554,51.1305,89.91976361111111,0.031,0.07,0.008,0,0.061
Israel,ISR,2011,141.4358625,47.492,92.25194194444444,0.029,0.192,0.007,0,0.073
Israel,ISR,2012,166.30815166666667,24.41625,102.46896138888889,0.033,0.369,0.006,0,0.076
Israel,ISR,2013,123.10682944444444,66.35475,82.4415811111111,0.0277,0.4941,0.006,0,0.043
Israel,ISR,2014,117.25428944444444,72.48275,76.61223,0.0127,0.8404,0.0059,0,0.0975
Israel,ISR,2015,124.71194555555556,80.52575,75.02718361111111,0.0245,1.2162,0.0067,0,0.0702
Israel,ISR,2016,127.32681583333331,92.4945,64.12097166666666,0,1.6355,0.0067,0,0.1707
Israel,ISR,2017,139.90753444444445,98.938475,58.19283611111111,0,1.643,0.0067,0,0.1733
Israel,ISR,2018,137.2728972222222,105.22925,54.7813625,0,1.828,0.0067,0,0.1816
Israel,ISR,2019,139.63446472222222,107.71875,57.89883861111111,0,3.1145,0.0067,0,0.1775
Israel,ISR,2020,117.45937694444444,112.985,46.55069888888888,0,5.48911878,0.0067,0,0.1775
Italy,ITA,1965,610.7382816666667,73.747,100.32038,42.634,0,0,3.51,2.676
Italy,ITA,1966,673.4346841666667,80.52125,104.34436,43.72,0,0,3.863,3.351
Italy,ITA,1967,745.3648922222222,87.95325,114.34615999999998,42.34,0,0,3.152,3.475
Italy,ITA,1968,821.8543327777778,103.2935,110.74086,42.677,0,0,2.576,3.617
Italy,ITA,1969,905.2702966666668,113.41175,113.67162,41.166,0,0,1.679,3.812
Italy,ITA,1970,1024.0591780555555,122.352,114.7881,40.373,0,0,3.176,4.228
Italy,ITA,1971,1101.3706411111111,126.3975,110.89205,39.079,0,0,3.365,4.209
Italy,ITA,1972,1156.2516261111111,144.94625,103.19299,41.348,0,0,3.626,3.807
Italy,ITA,1973,1217.0193836111112,162.83325,104.70489,37.523,0,0,3.142,3.845
Italy,ITA,1974,1184.0779941666667,183.13525,114.02052,37.795,0,0,3.41,4.245
Italy,ITA,1975,1112.0738352777778,211.03175,114.3229,41.021,0,0,3.8,3.986
Italy,ITA,1976,1162.1108819444446,255.52075,113.35761,39.176,0,0,3.807,3.812
Italy,ITA,1977,1130.088775833333,260.9535,111.47355,51.139,0,0,3.385,3.73
Italy,ITA,1978,1186.6756844444444,257.09375,113.3925,45.491,0,0,4.428,3.811
Italy,ITA,1979,1225.9445619444443,264.134,124.441,45.947,0,0,2.628,3.825
Italy,ITA,1980,1163.8812480555555,262.16375,146.00302,45.244,0,0,2.208,3.96
Italy,ITA,1981,1138.7347305555556,254.19875,149.63158,43.034,0,0,2.707,3.469
Italy,ITA,1982,1081.3063305555556,253.31275,167.29755,41.461,0,0,6.804,3.521
Italy,ITA,1983,1053.4364405555557,260.48725,156.58632,41.445,0,0,5.783,3.393
Italy,ITA,1984,1005.0879716666668,306.87525,177.5901,42.401,0,0,6.887,3.472
Italy,ITA,1985,999.8842302777778,311.90075,175.33388,41.092,0,0,7.024,3.212
Italy,ITA,1986,1023.8364475,329.7765,172.34497,41.096,0,0,8.758,3.501
Italy,ITA,1987,1067.5885777777778,365.805,171.0773,39.505,0,0,0.174,3.693
Italy,ITA,1988,1086.6914858333332,396.8485,160.35444,40.676,0,0,0,3.787
Italy,ITA,1989,1118.1211455555556,429.2785,167.30918,34.057,0.002020202,0.002,0,3.197
Italy,ITA,1990,1127.5318244444445,454.26025,170.25905972222222,31.626,0.004,0.001919192,0,3.271
Italy,ITA,1991,1134.5224844444442,482.582,161.72418638888888,42.239,0.005,0.002878788,0,3.292
Italy,ITA,1992,1150.3917369444443,478.1345,141.86089083333334,42.2,0.009,0.001919192,0,3.556
Italy,ITA,1993,1119.7962666666665,487.87525,124.06953777777775,41.425,0.011,0.003838384,0,3.783
Italy,ITA,1994,1116.1195591666667,471.44325,131.0025413888889,44.658,0.011,0.006717172,0,3.564
Italy,ITA,1995,1153.9536633333332,519.30575,140.9071611111111,37.782,0.013,0.008636364,0,3.654
Italy,ITA,1996,1134.0676713888888,535.75675,129.6575086111111,42.037,0.014,0.031666667,0,4.139
Italy,ITA,1997,1145.1385358333334,556.29779,131.5510586111111,41.603,0.015,0.118,0,4.47
Italy,ITA,1998,1141.9586027777775,598.9449999999999,136.56216972222222,41.22,0.016,0.232,0,5.009
Italy,ITA,1999,1132.5256525,651.0008799999999,136.37933444444445,45.365,0.017,0.403,0,5.53
Italy,ITA,2000,1124.7027241666667,678.78495,145.58014166666666,44.2,0.018,0.563,0,6.099
Italy,ITA,2001,1102.603359166667,680.6457499999999,154.69651472222222,46.811,0.019,1.179,0,6.338
Italy,ITA,2002,1106.427704166667,676.02864,159.67827166666666,39.519,0.021,1.404,0,7.372
Italy,ITA,2003,1095.8771688888887,745.3318099999999,172.29904305555556,36.67,0.024,1.458,0,8.714
Italy,ITA,2004,1072.4200908333332,773.4182599999999,193.0127244444444,42.338,0.029,1.847,0,9.657
Italy,ITA,2005,1039.4666477777778,827.69547,191.53352805555556,36.067,0.031,2.343,0,9.998
Italy,ITA,2006,1038.1772797222222,810.5877399999999,193.911235,36.994,0.035,2.971,0,10.635
Italy,ITA,2007,1005.7119244444444,814.5612594444443,189.84832944444443,32.815,0.039,4.034,0,10.827
Italy,ITA,2008,946.6116377777778,808.5151577777777,183.70090916666663,41.623,0.193,4.861,0,11.486
Italy,ITA,2009,875.9915680555556,743.1755847222222,143.82344166666664,49.138,0.677,6.543,0,12.8987
Italy,ITA,2010,853.3911952777778,791.4990072222223,159.02751527777778,51.117,1.9057,9.1259,0,14.816
Italy,ITA,2011,828.88064,742.1607102777778,178.26997805555555,45.823,10.7957,9.8564,0,16.4867
Italy,ITA,2012,772.2137033333332,713.56583,182.7333047222222,41.875,18.8617,13.4071,0,18.0786
Italy,ITA,2013,706.4803800000001,667.4042883333333,157.40311805555555,52.774,21.5886,14.897,0,22.7493
Italy,ITA,2014,671.279006111111,589.7159341666667,153.4474177777778,58.545,22.3064,15.1783,0,24.6487
Italy,ITA,2015,710.4441336111112,643.1541780555556,143.39545777777778,44.1053,22.9422,14.8439,0,25.5807
Italy,ITA,2016,704.7899102777778,675.4583652777778,127.732325,40.6068,22.1043,17.6887,0,25.7972
Italy,ITA,2017,713.6949005555556,715.7879708333332,111.90391805555556,34.37274,24.3777,17.7419,0,25.5794
Italy,ITA,2018,730.3281447222222,692.1408311111111,102.56716805555554,48.8248,22.6538,17.7164,0,25.258
Italy,ITA,2019,709.0520222222223,707.9061472222222,77.53441888888888,46.3565,23.6889,20.202,0,25.6375
Italy,ITA,2020,592.6447463888888,676.6166280555556,57.418593055555554,46.69676059,25.95316064,18.7025304,0,25.65473402
Japan,JPN,1965,1013.7703088888888,18.2615,566.522886111111,76.07,0,0,0.025,0
Japan,JPN,1966,1155.058701388889,18.73975,603.7728455555555,79.35,0,0,0.584,0
Japan,JPN,1967,1417.9683577777778,19.386,663.1947025000001,68.55,0,0,0.629,0
Japan,JPN,1968,1645.9990908333334,21.095,682.4550291666667,73.45,0,0,1.044,0
Japan,JPN,1969,1948.934828055556,23.32554638888889,728.982705,75.35,0,0,1.082,0
Japan,JPN,1970,2296.707862222222,35.7214925,702.3052294444444,75.4,0,0,4.581,0.242704
Japan,JPN,1971,2535.339743333333,38.30175611111111,637.6660383333334,84.2,0,0,8.01,0.235611
Japan,JPN,1972,2708.699282222222,38.31681222222223,623.1214438888888,85.1,0,0,9.48,0.248591
Japan,JPN,1973,3111.068122222222,53.320140277777774,658.8214736111111,66.778,0,0,9.707,0.253998
Japan,JPN,1974,2995.7980527777777,72.87295333333334,698.3456797222221,82.68,0,0,19.699,0.307547
Japan,JPN,1975,2827.1126777777777,87.28358694444444,653.2632638888889,83.406,0,0,25.125,0.378507
Japan,JPN,1976,2940.281613888889,104.6348025,638.7905430555555,83.59,0,0,34.079,0.367553
Japan,JPN,1977,3019.2486166666663,127.78507083333334,602.6567144444443,72.968,0,0,31.659,0.533774
Japan,JPN,1978,3123.159075,179.3442988888889,545.7324002777777,70.047,0,0,59.313,0.827644
Japan,JPN,1979,3155.7864916666663,212.78880944444444,582.8143063888888,80.743,0,0,70.393,1.099732
Japan,JPN,1980,2837.0127194444444,251.80938305555557,677.060453611111,88.292,0,0,82.591,1.09144
Japan,JPN,1981,2681.8059372222224,252.3105061111111,759.06998,87.594,0,0,87.82,1.136527
Japan,JPN,1982,2498.63574,258.3833452777778,723.94738,81.606,0,0,102.43,9.870767
Japan,JPN,1983,2498.7277375,278.06336666666664,713.5823752777777,84.273,0,0,114.291,11.030233
Japan,JPN,1984,2643.381209722222,373.9809397222222,797.9804711111111,71.617,0,0,134.264,12.119023
Japan,JPN,1985,2509.713156111111,400.5976733333333,832.8265097222221,82.874,0,0,159.578,12.699479
Japan,JPN,1986,2534.758868611111,407.6181138888889,793.0756349999999,80.816,0,0,165.369719,13.803359
Japan,JPN,1987,2547.061288611111,418.04546194444447,809.3264663888888,74.787,0,0,188.604998,14.792468
Japan,JPN,1988,2738.848573611111,443.3900413888889,874.7718491666667,90.291,0,0,173.896933,15.986553
Japan,JPN,1989,2846.182611111111,460.5596005555556,876.1640763888889,91.741,0,0,185.814196,17.046979
Japan,JPN,1990,2963.163222222222,503.15891277777774,907.68975,86.895,0.001,0,194.571275,11.340126
Japan,JPN,1991,2995.824780555556,532.0145663888889,900.4807783333333,94.416,0.001,0,208.693522,11.650857
Japan,JPN,1992,3063.815872222222,553.1084177777777,885.2546661111111,80.046,0.0105,0,217.03513,11.850117
